date,open,high,low,close,volume
2013/6/13,14992.54,15202.27,14953.45,15176.08,104486129
2013/6/14,15178.08,15205.92,15044.8,15070.18,107433834
2013/6/17,15078.71,15261.71,15078.71,15179.85,139252135
2013/6/18,15186.3,15340.09,15186.3,15318.23,99214417
2013/6/19,15315.47,15322.07,15112.11,15112.19,111382152
2013/6/20,15105.51,15105.51,14732.03,14758.32,172631857
2013/6/21,14760.62,14858.56,14688.43,14799.4,420075209
2013/6/24,14795.79,14795.79,14551.27,14659.56,158666981
2013/6/25,14669.69,14812.03,14669.69,14760.31,135941916
2013/6/26,14769.99,14938.98,14769.68,14910.14,133231043
2013/6/27,14921.28,15075.01,14921.28,15024.49,113648930
2013/6/28,15016.58,15034.63,14884.8,14909.6,230001214
2013/7/1,14911.6,15083.28,14911.6,14974.96,120572441
2013/7/2,14973.04,15049.22,14870.51,14932.41,116606774
2013/7/3,14923.73,15025.9,14858.93,14988.55,60998271
2013/7/5,14995.46,15137.51,14971.2,15135.84,94564052
2013/7/8,15137.22,15262.72,15137.22,15224.69,136823834
2013/7/9,15228.46,15320.42,15228.46,15300.34,109265860
2013/7/10,15298.03,15348.95,15258.89,15291.66,105045250
2013/7/11,15298,15483.55,15298,15460.92,124952994
2013/7/12,15460.69,15498.39,15410.27,15464.3,130140271
2013/7/15,15459.69,15509.48,15455.77,15484.26,99433682
2013/7/16,15485.03,15498.16,15415.71,15451.85,105972892
2013/7/17,15456.92,15502,15438.12,15470.52,126237937
2013/7/18,15465.91,15589.4,15465.91,15548.54,136270475
2013/7/19,15524.27,15544.55,15491.96,15543.74,229264142
2013/7/22,15543.97,15576.21,15516.2,15545.55,130819334
2013/7/23,15547,15604.22,15544.06,15567.74,98694894
2013/7/24,15576.69,15602.6,15496.84,15542.24,99320208
2013/7/25,15539.17,15560.33,15455.59,15555.61,103259630
2013/7/26,15547.85,15560.97,15405.16,15558.83,94881200
2013/7/29,15557.14,15557.14,15482.27,15521.97,87239226
2013/7/30,15534.49,15593.91,15479.13,15520.59,117552248
2013/7/31,15528.57,15634.32,15492.96,15499.54,145124144
2013/8/1,15503.85,15650.69,15503.85,15628.02,111044027
2013/8/2,15627.56,15658.43,15558.68,15658.36,104838026
2013/8/5,15651.98,15655.21,15584.83,15612.13,76845623
2013/8/6,15608.44,15608.44,15473.4,15518.74,87730416
2013/8/7,15516.21,15516.21,15421.75,15470.67,88428669
2013/8/8,15477.27,15557.12,15418.6,15498.32,90990165
2013/8/9,15496.63,15507.76,15346.65,15425.51,81179644
2013/8/12,15415.22,15441.75,15359.93,15419.68,78060687
2013/8/13,15420.68,15504.14,15342.34,15451.01,84791296
2013/8/14,15447.71,15453.08,15316.62,15337.66,91029397
2013/8/15,15332.71,15332.71,15094.03,15112.19,128340099
2013/8/16,15112.57,15139.77,15054.38,15081.47,151616085
2013/8/19,15076.79,15106.39,15005.42,15010.74,111655115
2013/8/20,15011.82,15074.92,14992.16,15002.99,102344255
2013/8/21,14993.81,15019.7,14880.84,14897.55,98341451
2013/8/22,14908.6,14989.12,14899,14963.74,153487170
2013/8/23,14988.78,15025.56,14931.24,15010.51,131855227
2013/8/26,15014.58,15049.98,14945.24,14946.46,102820920
2013/8/27,14939.25,14939.25,14765.42,14776.13,118606311
2013/8/28,14770.99,14867.4,14760.41,14824.51,104623512
2013/8/29,14817.91,14916.01,14792.11,14840.95,93171549
2013/8/30,14844.1,14848.24,14762.35,14810.31,135849957
2013/9/3,14801.55,14933.35,14777.48,14833.96,142526322
2013/9/4,14832.42,14956.74,14799.09,14930.87,122148898
2013/9/5,14929.49,14987.47,14923.27,14937.48,101007594
2013/9/6,14941.55,15009.84,14789.4,14922.5,108414181
2013/9/9,14927.19,15088.41,14927.19,15063.12,90662525
2013/9/10,15067.23,15192.13,15067.23,15191.06,103197317
2013/9/11,15194.13,15326.6,15194.13,15326.6,102087239
2013/9/12,15327.14,15345.32,15283.26,15300.64,99758211
2013/9/13,15312.86,15380.97,15312.86,15376.06,90894958
2013/9/16,15381.36,15549.87,15381.36,15494.78,105735036
2013/9/17,15503.15,15555.07,15503.15,15529.73,104479805
2013/9/18,15533.03,15709.58,15470.16,15676.94,145404800
2013/9/19,15677.86,15695.89,15625.45,15636.55,116281185
2013/9/20,15635.09,15654.77,15448.09,15451.09,379652538
2013/9/23,15452.31,15466.95,15368.25,15401.38,94919664
2013/9/24,15402.54,15433.75,15327.14,15334.59,85428307
2013/9/25,15339.02,15372.48,15253.16,15273.26,81886147
2013/9/26,15274.42,15387.19,15274.42,15328.3,79053034
2013/9/27,15317.45,15317.45,15211.81,15258.24,95662078
2013/9/30,15249.82,15249.82,15086.71,15129.67,122325543
2013/10/1,15132.49,15208.4,15110.34,15191.7,82455248
2013/10/2,15182.65,15182.65,15044.71,15133.14,86094217
2013/10/3,15127.23,15127.23,14947.03,14996.48,91298825
2013/10/4,14994.68,15083.99,14972.33,15072.58,75101625
2013/10/7,15069.3,15069.3,14920.83,14936.24,79619015
2013/10/8,14938.04,14938.04,14773.47,14776.53,102691307
2013/10/9,14778.19,14852.5,14719.43,14802.98,103191691
2013/10/10,14806.39,15126.07,14806.39,15126.07,106544823
2013/10/11,15126.52,15237.3,15100.13,15237.11,85725025
2013/10/14,15231.33,15309.48,15136.38,15301.26,81424571
2013/10/15,15300.3,15301.91,15161.33,15168.01,91440357
2013/10/16,15170.7,15374.15,15170.7,15373.83,92847606
2013/10/17,15369.46,15376.11,15229.02,15371.65,108489793
2013/10/18,15371.71,15412.97,15321.81,15399.65,156661158
2013/10/21,15401.32,15410.18,15362.66,15392.2,93465387
2013/10/22,15394.22,15518.1,15394.22,15467.66,107029840
2013/10/23,15465.34,15465.66,15366.19,15413.33,90628667
2013/10/24,15414.87,15528.63,15414.13,15509.21,89240469
2013/10/25,15523.72,15570.6,15512.96,15570.28,109898606
2013/10/28,15569.19,15599.09,15533.48,15568.93,92761362
2013/10/29,15572.21,15683.08,15572.21,15680.35,86600479
2013/10/30,15680.74,15721,15574.52,15618.76,79166369
2013/10/31,15619.92,15651.86,15544.69,15545.75,114052672
2013/11/1,15558.01,15649.4,15543.25,15615.55,101828652
2013/11/4,15621.2,15658.9,15588.48,15639.12,71196939
2013/11/5,15631.22,15651.89,15522.18,15618.22,91891170
2013/11/6,15628.72,15750.29,15628.72,15746.88,109203175
2013/11/7,15751.31,15797.68,15586.33,15593.98,103855700
2013/11/8,15591.54,15764.29,15579.35,15761.78,101996166
2013/11/11,15759.28,15791.45,15737.22,15783.1,58855308
2013/11/12,15773.15,15793.38,15708.29,15750.67,79259516
2013/11/13,15739.5,15822.98,15672,15821.63,92452313
2013/11/14,15806.22,15884.99,15798.74,15876.22,123855787
2013/11/15,15876.16,15962.98,15875.9,15961.7,126457293
2013/11/18,15962.72,16030.28,15942.17,15976.02,94858799
2013/11/19,15974.06,16025.85,15943.78,15967.03,84568214
2013/11/20,15971.2,16016.85,15865.37,15900.82,84348302
2013/11/21,15908.07,16016.04,15908.07,16009.99,79001988
2013/11/22,16008.71,16068.78,15976.27,16064.77,80997574
2013/11/25,16072.09,16109.63,16055.46,16072.54,94040989
2013/11/26,16070.93,16120.25,16070.93,16072.8,107454299
2013/11/27,16073.37,16107.99,16057.34,16097.33,65728942
2013/11/29,16105.16,16174.51,16074.14,16086.41,69185198
2013/12/2,16087.12,16098,15986.23,16008.77,92587526
2013/12/3,16004.72,16004.72,15859.68,15914.62,103912220
2013/12/4,15910.51,15960.36,15791.29,15889.77,111176753
2013/12/5,15886.5,15896.19,15809.37,15821.51,128078480
2013/12/6,15825.55,16022.35,15825.55,16020.2,98262334
2013/12/9,16019.49,16058.4,16015.29,16025.53,91807834
2013/12/10,16024.12,16029.06,15969.53,15973.13,79419926
2013/12/11,15970.75,15997.22,15827.7,15843.53,107169591
2013/12/12,15844.82,15845.11,15703.79,15739.43,105874166
2013/12/13,15745.66,15792.8,15717.92,15755.36,83179155
2013/12/16,15759.6,15930.31,15759.6,15884.57,101472566
2013/12/17,15884.06,15917.96,15836.45,15875.26,101487410
2013/12/18,15876.57,16173.04,15808.92,16167.97,129621880
2013/12/19,16162.51,16194.72,16121.54,16179.08,94979835
2013/12/20,16178.57,16287.84,16178.57,16221.14,285189589
2013/12/23,16225.25,16318.11,16225.25,16294.61,78929777
2013/12/24,16295.7,16360.6,16295.7,16357.55,33641476
2013/12/26,16370.97,16483,16370.97,16479.88,50158297
2013/12/27,16486.37,16529.01,16461.23,16478.41,47227167
2013/12/30,16484.51,16504.35,16476.87,16504.29,54223737
2013/12/31,16512.38,16588.25,16511.48,16576.66,78763165
2014/1/2,16572.17,16573.07,16416.49,16441.35,80964641
2014/1/3,16456.89,16518.74,16439.3,16469.99,72770279
2014/1/6,16474.04,16532.99,16405.52,16425.1,89378179
2014/1/7,16429.02,16562.32,16429.02,16530.94,81273935
2014/1/8,16527.66,16528.88,16416.69,16462.74,103262466
2014/1/9,16471.41,16525.35,16378.61,16444.76,83990466
2014/1/10,16453.62,16487.65,16379.02,16437.05,85190833
2014/1/13,16434.03,16453.13,16240.6,16257.94,111677304
2014/1/14,16261.99,16373.92,16260.83,16373.86,98606496
2014/1/15,16378.03,16505.28,16376.78,16481.94,101132124
2014/1/16,16477.7,16477.7,16375.56,16417.01,87372417
2014/1/17,16408.02,16495.26,16378.8,16458.56,184970540
2014/1/21,16459.27,16520.6,16316.25,16414.44,111565091
2014/1/22,16420.48,16453.49,16332.98,16373.34,87568181
2014/1/23,16371.99,16372.96,16140.58,16197.35,100544420
2014/1/24,16203.29,16203.29,15879.11,15879.11,141447785
2014/1/27,15879.05,15942.77,15783.55,15837.88,127535409
2014/1/28,15840.84,15945.89,15840.84,15928.56,89113135
2014/1/29,15927.08,15927.08,15708.98,15738.79,109588420
2014/1/30,15743.03,15907.53,15733.27,15848.61,92095105
2014/1/31,15847.19,15847.19,15617.55,15698.85,137092353
2014/2/3,15697.69,15708.54,15356.17,15372.8,151048696
2014/2/4,15372.93,15481.85,15356.62,15445.24,124106548
2014/2/5,15443,15478.21,15340.69,15440.23,105125894
2014/2/6,15443.83,15632.09,15443,15628.53,106979691
2014/2/7,15630.64,15798.51,15625.53,15794.08,105782495
2014/2/10,15793.63,15801.79,15733.69,15801.79,84108642
2014/2/11,15804.17,16027.19,15803.4,15994.77,95928331
2014/2/12,15993.04,16036.56,15928.75,15963.94,77305533
2014/2/13,15946.99,16039.37,15863.25,16027.59,99466749
2014/2/14,16018.08,16175.55,15985.39,16154.39,84064837
2014/2/18,16153.97,16167.33,16107.04,16130.4,91252875
2014/2/19,16126.23,16225.72,16031.66,16040.56,80564723
2014/2/20,16044.15,16161.64,16006.59,16133.23,77717931
2014/2/21,16135.92,16191.92,16093.8,16103.3,126582640
2014/2/24,16102.27,16300.04,16102.27,16207.14,244559949
2014/2/25,16207.34,16254.26,16147.25,16179.66,99469227
2014/2/26,16180.36,16252.35,16155.86,16198.41,93984551
2014/2/27,16197.7,16276.28,16159.81,16272.65,97644135
2014/2/28,16273.23,16398.95,16226.09,16321.71,122110544
2014/3/3,16321.71,16321.71,16071.25,16168.03,92760132
2014/3/4,16169.32,16419.49,16169.32,16395.88,96119258
2014/3/5,16395.88,16406.55,16343.96,16360.18,73975341
2014/3/6,16360.56,16450.17,16360.56,16421.89,75901024
2014/3/7,16424.53,16505.7,16398.86,16452.72,80685020
2014/3/10,16453.1,16453.1,16334.2,16418.68,68208475
2014/3/11,16419.39,16460.33,16325.17,16351.25,78150836
2014/3/12,16350.67,16364.74,16260.03,16340.08,77898533
2014/3/13,16341.55,16405.07,16084.1,16108.89,86165214
2014/3/14,16106.32,16165.05,16046.99,16065.67,85660847
2014/3/17,16066.37,16270.34,16066.37,16247.22,88926593
2014/3/18,16245.93,16369.94,16245.93,16336.19,79145434
2014/3/19,16335.71,16363.32,16126.29,16222.17,90113882
2014/3/20,16221.98,16353.98,16160.33,16331.05,91530690
2014/3/21,16332.69,16456.45,16290.79,16302.77,353669863
2014/3/24,16303.28,16380.51,16215.56,16276.69,110620603
2014/3/25,16279.2,16407.18,16279.2,16367.88,89111351
2014/3/26,16370.71,16466.04,16268.99,16268.99,92767094
2014/3/27,16268.67,16300.94,16191.79,16264.23,93647449
2014/3/28,16267.77,16414.86,16267.77,16323.06,86374508
2014/3/31,16324.22,16480.85,16324.22,16457.66,104513694
2014/4/1,16458.05,16565.73,16457.6,16532.61,88007115
2014/4/2,16532.8,16588.19,16506.6,16573,78119386
2014/4/3,16572.36,16604.15,16527.6,16572.55,77219599
2014/4/4,16576.02,16631.63,16392.77,16412.71,104354205
2014/4/7,16414.15,16421.38,16244.01,16245.87,116540728
2014/4/8,16245.16,16296.86,16180.28,16256.14,98511400
2014/4/9,16256.37,16438.82,16256.37,16437.18,91545981
2014/4/10,16437.24,16456.12,16153.34,16170.22,112550245
2014/4/11,16168.87,16168.87,16015.32,16026.75,119551971
2014/4/14,16028.29,16184.76,16028.29,16173.24,90023716
2014/4/15,16173.49,16272.95,16063.2,16262.56,97851262
2014/4/16,16266.23,16424.85,16266.23,16424.85,94647987
2014/4/17,16424.14,16460.49,16368.14,16408.54,136194967
2014/4/21,16408.92,16459.78,16402.08,16449.25,79504990
2014/4/22,16449.38,16565.71,16449.38,16514.37,84827257
2014/4/23,16513.73,16525.99,16477.28,16501.65,76825755
2014/4/24,16503.39,16541.26,16452.3,16501.65,80344225
2014/4/25,16503.26,16503.26,16333.78,16361.46,90631885
2014/4/28,16363.2,16500.37,16312.66,16448.74,105514183
2014/4/29,16451.18,16559.39,16451.18,16535.37,71235423
2014/4/30,16534.86,16592.28,16510.87,16580.84,92971475
2014/5/1,16580.26,16604.79,16525.25,16558.87,75627353
2014/5/2,16562.34,16620.06,16488.31,16512.89,78909789
2014/5/5,16509.75,16547.92,16377.09,16530.55,70329312
2014/5/6,16529.85,16529.85,16399.99,16401.02,74336169
2014/5/7,16401.66,16522.94,16357.35,16518.54,93866148
2014/5/8,16518.16,16622.95,16502.01,16550.97,75615310
2014/5/9,16551.23,16588.77,16498.71,16583.34,75016850
2014/5/12,16584.82,16704.84,16584.82,16695.47,71553669
2014/5/13,16695.92,16735.51,16695.92,16715.44,71336153
2014/5/14,16716.08,16717.56,16595,16613.97,71969085
2014/5/15,16613.52,16622.9,16397.46,16446.81,106617004
2014/5/16,16447.32,16498.99,16414.32,16491.31,119326761
2014/5/19,16490.35,16526.26,16442.12,16511.86,82184256
2014/5/20,16511.22,16511.22,16341.3,16374.31,75148717
2014/5/21,16376.17,16544.6,16376.17,16533.06,76728900
2014/5/22,16532.74,16565.39,16489.61,16543.08,59245929
2014/5/23,16544.49,16613.07,16544.49,16606.27,61336430
2014/5/27,16607.42,16688.69,16607.42,16675.5,80871198
2014/5/28,16674.98,16674.98,16620.22,16633.18,62480323
2014/5/29,16637.74,16698.74,16620.43,16698.74,55495888
2014/5/30,16697.33,16721.22,16648.85,16717.17,105185721
2014/6/2,16716.85,16756.64,16682.07,16743.63,57562204
2014/6/3,16736.7,16736.7,16690.01,16722.34,67828738
2014/6/4,16720,16742.91,16673.65,16737.53,65565640
2014/6/5,16739.14,16845.81,16709.95,16836.11,70459912
2014/6/6,16839.64,16924.28,16839.64,16924.28,80529087
2014/6/9,16926.08,16970.17,16912.92,16943.1,67126903
2014/6/10,16940.4,16946.34,16897.44,16945.92,64556463
2014/6/11,16943.16,16943.16,16821.85,16843.88,61863422
2014/6/12,16840.48,16841.57,16703.73,16734.19,72557191
2014/6/13,16734.64,16787.89,16718.6,16775.74,95223360
2014/6/16,16765.56,16802.14,16722.86,16781.01,77898980
2014/6/17,16779.21,16823.55,16732.91,16808.49,63534693
2014/6/18,16806.12,16911.41,16755.29,16906.62,73723362
2014/6/19,16909.9,16923.43,16858.88,16921.46,80221250
2014/6/20,16920.62,16978.02,16920.62,16947.08,247346619
2014/6/23,16946.5,16954.27,16896.09,16937.26,63635902
2014/6/24,16934.62,16969.7,16805.23,16818.13,80223584
2014/6/25,16817.68,16883.54,16799.41,16867.51,73921995
2014/6/26,16866.81,16872.52,16746.09,16846.13,63652823
2014/6/27,16846.9,16862.73,16773.84,16851.84,137692078
2014/6/30,16852.49,16871.27,16801.94,16826.6,90364287
2014/7/1,16828.53,16998.7,16828.53,16956.07,74051948
2014/7/2,16949.71,16986.63,16949.71,16976.24,57838090
2014/7/3,16979,17074.65,16979,17068.26,66795126
2014/7/7,17063.83,17063.83,16992.45,17024.21,61478740
2014/7/8,17022.09,17022.09,16874.79,16906.62,75245292
2014/7/9,16916.83,16998.95,16913.81,16985.61,67120215
2014/7/10,16980.35,16980.35,16805.38,16915.07,67510032
2014/7/11,16918.31,16949.46,16860.3,16943.81,60599405
2014/7/14,16950.93,17088.43,16950.93,17055.42,60569705
2014/7/15,17055.03,17120.34,17006.39,17060.68,101734854
2014/7/16,17061.91,17139.35,17061.91,17138.2,111503036
2014/7/17,17133.45,17151.56,16966.19,16976.81,99238723
2014/7/18,16978.16,17113.51,16977.52,17100.18,112530379
2014/7/21,17095.11,17095.11,16974.34,17051.73,67590253
2014/7/22,17054.97,17133.43,17040.13,17113.54,77958670
2014/7/23,17117.01,17121.05,17058.05,17086.63,73444902
2014/7/24,17092.02,17119.83,17061.07,17083.8,66387656
2014/7/25,17079.5,17082.33,16915.65,16960.57,67289449
2014/7/28,16956.91,17001.38,16877.72,16982.59,66187279
2014/7/29,16984.33,17056.46,16912.11,16912.11,75984025
2014/7/30,16920.11,16983.94,16817.16,16880.36,77746377
2014/7/31,16869.63,16869.63,16563.3,16563.3,101667914
2014/8/1,16561.7,16584.75,16437.07,16493.37,84856015
2014/8/4,16493.72,16596.22,16447.2,16569.28,76255891
2014/8/5,16559.97,16559.97,16369.55,16429.47,76627473
2014/8/6,16425.1,16490.7,16372.32,16443.34,78599736
2014/8/7,16448.29,16504.35,16333.78,16368.27,80426811
2014/8/8,16369.68,16556.59,16364.22,16553.93,82415249
2014/8/11,16557.27,16627.99,16557.27,16569.98,65558636
2014/8/12,16565.55,16589.31,16518.06,16560.54,62768164
2014/8/13,16567.54,16670.29,16567.54,16651.8,66015422
2014/8/14,16657.32,16714.22,16651.67,16713.58,62370832
2014/8/15,16717.01,16775.27,16575.42,16662.91,109183219
2014/8/18,16664.45,16840.28,16664.45,16838.74,75671468
2014/8/19,16839.06,16929.13,16839.06,16919.59,67221266
2014/8/20,16910.03,16994.89,16896.55,16979.13,61963156
2014/8/21,16983.88,17074.59,16983.88,17039.49,65160621
2014/8/22,17038.27,17064.28,16984.52,17001.22,64332454
2014/8/25,17011.81,17124.74,17011.81,17076.87,57398746
2014/8/26,17079.57,17153.8,17079.57,17106.7,50706925
2014/8/27,17111.03,17134.6,17090.61,17122.01,61688344
2014/8/28,17119.06,17119.06,17018.33,17079.57,51860980
2014/8/29,17083.42,17110.42,17035.38,17098.45,81501813
2014/9/2,17097.42,17113.51,17009.07,17067.56,64818398
2014/9/3,17067.24,17151.89,17060.21,17078.28,62765029
2014/9/4,17083.61,17161.55,17030.12,17069.58,68119634
2014/9/5,17065.89,17137.36,17009.62,17137.36,76630638
2014/9/8,17131.71,17137.88,17079.17,17111.42,65641748
2014/9/9,17110.39,17111.55,16993.29,17013.87,69032663
2014/9/10,17016.05,17080.27,16974.57,17068.71,76775853
2014/9/11,17057.41,17057.41,16983.88,17049,63652181
2014/9/12,17044.05,17044.05,16937.67,16987.51,82824979
2014/9/15,16988.76,17051.85,16951.38,17031.14,71737462
2014/9/16,17027.16,17167.05,16985.55,17131.97,73197437
2014/9/17,17131.01,17221.11,17089.01,17156.85,87805088
2014/9/18,17163.73,17275.37,17163.73,17265.99,85304066
2014/9/19,17267.21,17350.64,17257.46,17279.74,349622810
2014/9/22,17271.71,17277.88,17159.36,17172.68,74299120
2014/9/23,17165.91,17171.88,17055.87,17055.87,77090913
2014/9/24,17056.64,17226.6,17033.93,17210.06,80525172
2014/9/25,17204.86,17204.86,16945.8,16945.8,93516626
2014/9/26,16948.62,17148.15,16948.11,17113.15,74665752
2014/9/29,17107.69,17107.69,16934.43,17071.22,70220501
2014/9/30,17070.45,17145.1,17017.11,17042.9,102290741
2014/10/1,17040.46,17041.16,16776.13,16804.71,104236056
2014/10/2,16808.27,16857.25,16674.04,16801.05,75492750
2014/10/3,16802.2,17027.84,16802.2,17009.69,87939941
2014/10/6,17010.34,17099.39,16930.38,16991.91,65544726
2014/10/7,16988.25,16988.25,16715.79,16719.39,79418351
2014/10/8,16718.65,17006.91,16663.26,16994.22,106928713
2014/10/9,16989.37,16989.37,16649.04,16659.25,93214073
2014/10/10,16654.88,16757.6,16543.91,16544.1,136369015
2014/10/13,16535.43,16602.41,16310.47,16321.07,107830940
2014/10/14,16321.9,16463.67,16273.64,16315.19,110405316
2014/10/15,16313.3,16313.3,15855.12,16141.74,160384182
2014/10/16,16137.14,16211.12,15935.22,16117.24,131669809
2014/10/17,16118.39,16427.38,16118.39,16380.41,137912529
2014/10/20,16373.15,16401.63,16260.54,16399.67,94324586
2014/10/21,16406.03,16620.78,16405.77,16614.81,105114893
2014/10/22,16615.26,16653.89,16459.85,16461.32,92054036
2014/10/23,16468.07,16767.52,16468.07,16677.9,99423314
2014/10/24,16677.04,16811.71,16649.72,16805.41,90395211
2014/10/27,16796.1,16836.98,16729.83,16817.94,72581120
2014/10/28,16825.19,17006.45,16825.19,17005.75,83866381
2014/10/29,17005.07,17065.5,16895.38,16974.31,76447861
2014/10/30,16968.14,17223.96,16920.76,17195.42,80181875
2014/10/31,17208.78,17395.54,17208.78,17390.52,121608621
2014/11/3,17390.9,17410.65,17339.85,17366.24,80028410
2014/11/4,17368.81,17397.23,17278.36,17383.84,81388131
2014/11/5,17385.76,17486.59,17385.76,17484.53,76034994
2014/11/6,17491.66,17560.31,17440.35,17554.47,70669889
2014/11/7,17558.58,17575.33,17493.37,17573.93,82859132
2014/11/10,17568.98,17621.87,17547.51,17613.74,71431565
2014/11/11,17615.64,17638.21,17584.94,17614.9,52876605
2014/11/12,17604.75,17626.71,17536.17,17612.2,75975315
2014/11/13,17618.69,17705.48,17583.88,17652.79,80543386
2014/11/14,17653.11,17664.15,17613.2,17634.74,72848633
2014/11/17,17631.85,17675.07,17606.81,17647.75,70332156
2014/11/18,17643.09,17735.71,17642.03,17687.82,87416239
2014/11/19,17685.51,17712.26,17624.5,17685.73,73780342
2014/11/20,17677.32,17720.44,17603.89,17719,77743594
2014/11/21,17721.02,17894.83,17721.02,17810.06,140943824
2014/11/24,17812.63,17855.27,17793.19,17817.9,85505296
2014/11/25,17819.05,17854.73,17790.89,17814.94,88188469
2014/11/26,17812.25,17833.76,17791.16,17827.75,67447584
2014/11/28,17830.55,17893.42,17807.78,17828.24,80469197
2014/12/1,17827.27,17827.27,17726.55,17776.8,86391921
2014/12/2,17778.85,17897.05,17778.85,17879.55,81968401
2014/12/3,17880.9,17924.15,17855.59,17912.62,99400965
2014/12/4,17910.02,17937.96,17814.81,17900.1,76266765
2014/12/5,17903.05,17991.19,17903.05,17958.79,79105759
2014/12/8,17954.94,17960.56,17804.28,17852.48,88681138
2014/12/9,17847.37,17847.37,17629.57,17801.2,100401054
2014/12/10,17797.99,17797.99,17508.1,17533.15,115100493
2014/12/11,17534.3,17758.51,17534.3,17596.34,90104796
2014/12/12,17590.05,17590.05,17280.83,17280.83,121953793
2014/12/15,17285.74,17403.54,17115.28,17180.84,114050376
2014/12/16,17173.07,17427.44,17067.59,17068.87,116647057
2014/12/17,17069.16,17389.3,17069.16,17356.87,118220416
2014/12/18,17367.85,17778.4,17367.85,17778.15,123977104
2014/12/19,17778.02,17874.03,17746.55,17804.8,343694546
2014/12/22,17812.25,17962.78,17812.25,17959.44,98467317
2014/12/23,17971.51,18069.22,17970.16,18024.17,82885784
2014/12/24,18035.73,18086.24,18027.78,18030.21,42865704
2014/12/26,18038.3,18103.45,18038.3,18053.71,52566003
2014/12/29,18046.58,18073.04,18021.57,18038.23,53866598
2014/12/30,18035.02,18035.02,17959.7,17983.07,47485500
2014/12/31,17987.66,18043.22,17820.88,17823.07,82836188
2015/1/2,17823.07,17951.78,17731.3,17832.99,76273096
2015/1/5,17821.3,17821.3,17475.93,17501.65,116161258
2015/1/6,17504.18,17581.05,17262.37,17371.64,101870484
2015/1/7,17374.78,17597.08,17374.78,17584.52,91026606
2015/1/8,17591.97,17916.04,17591.97,17907.87,114888423
2015/1/9,17911.02,17915.32,17686.09,17737.37,93391882
2015/1/12,17742.05,17793.88,17571.58,17640.84,92497981
2015/1/13,17645.02,17923.01,17498.23,17613.68,99355008
2015/1/14,17609.06,17609.06,17264.9,17427.09,109180530
2015/1/15,17436.3,17517.41,17298.04,17320.71,94515451
2015/1/16,17320,17528.37,17243.55,17511.57,140475944
2015/1/20,17516.96,17588.7,17346.73,17515.23,119604468
2015/1/21,17509.96,17599.58,17396.04,17554.28,95530961
2015/1/22,17557.29,17840.89,17482.54,17813.98,111976264
2015/1/23,17812.5,17812.5,17667.53,17672.6,97113735
2015/1/26,17668.11,17696.36,17567.6,17678.7,87221764
2015/1/27,17638.53,17638.53,17288.31,17387.21,135937796
2015/1/28,17402.91,17484.41,17189,17191.37,115982628
2015/1/29,17195.29,17433.13,17136.3,17416.85,111691735
2015/1/30,17416.85,17419.9,17156.82,17164.95,168557036
2015/2/2,17169.99,17367.68,17037.76,17361.04,108085517
2015/2/3,17369.97,17670.76,17369.97,17666.4,112860131
2015/2/4,17664.99,17782.22,17603.21,17673.02,102555242
2015/2/5,17677.26,17889.58,17677.26,17884.88,79893893
2015/2/6,17881.54,17951.09,17764.4,17824.29,93610013
2015/2/9,17821.49,17821.49,17685.32,17729.21,81586325
2015/2/10,17736.15,17890.34,17729.24,17868.76,89933039
2015/2/11,17867.86,17897.21,17759.65,17862.14,89894419
2015/2/12,17862.14,17975.65,17862.14,17972.38,117155797
2015/2/13,17968.65,18037.41,17961.76,18019.35,85231610
2015/2/17,18019.8,18052.01,17951.41,18047.58,98760925
2015/2/18,18045.72,18048.7,17982.2,18029.85,75086561
2015/2/19,18028.67,18028.67,17924.6,17985.77,79131365
2015/2/20,17985.77,18144.29,17878.37,18140.44,111386366
2015/2/23,18140.76,18141.21,18054.84,18116.84,83669502
2015/2/24,18112.57,18231.09,18098.73,18209.19,79312890
2015/2/25,18208.67,18244.38,18182.76,18224.57,80483121
2015/2/26,18224.41,18239.43,18157.07,18214.42,81500575
2015/2/27,18213.26,18213.26,18132.38,18132.7,101113284
2015/3/2,18134.05,18288.63,18122.59,18288.63,89794101
2015/3/3,18281.95,18281.95,18136.88,18203.37,83832766
2015/3/4,18203.37,18203.37,18029.5,18096.9,80903784
2015/3/5,18096.9,18160.35,18087.65,18135.72,75841135
2015/3/6,18135.72,18135.72,17825.15,17856.78,113353084
2015/3/9,17856.56,18031.04,17856.56,17995.72,85824770
2015/3/10,17989.56,17989.56,17662.94,17662.94,120445454
2015/3/11,17662.94,17731.78,17627,17635.39,102120694
2015/3/12,17626.84,17900.1,17620.49,17895.22,111551998
2015/3/13,17889.05,17889.05,17629.89,17749.31,113628770
2015/3/16,17751.24,17988.5,17751.24,17977.42,101762339
2015/3/17,17972.22,17972.22,17785.79,17849.08,82560562
2015/3/18,17846.8,18097.12,17697.52,18076.19,130948396
2015/3/19,18072.58,18072.99,17934.24,17959.03,107824496
2015/3/20,17961.13,18197.29,17961.13,18127.65,334245155
2015/3/23,18136.73,18205.93,18116.04,18116.04,98029168
2015/3/24,18110.87,18149.24,18010.44,18011.14,87194431
2015/3/25,18012.61,18041.97,17718.54,17718.54,106593805
2015/3/26,17716.27,17759.51,17579.27,17678.23,117742017
2015/3/27,17673.63,17729.14,17630.49,17712.66,103221502
2015/3/30,17727.48,18008.64,17727.48,17976.31,104038691
